id,street,houseNumber,zip,city,lat,lon,brand,features,mtsk-id,fuelBonus,partnerName,normalized brand
476,Meyenburger Chaussee,43,16909,Wittstock,53.174995,12.481161,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-2549-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
477,Hellweg,277,45721,Haltern Am See,51.75755408,7.196377516,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2571-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
478,Münsterstr.,93,44534,Lünen,51.621094,7.537954,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2633-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
479,Einern,144,42279,Wuppertal,51.30214,7.214836,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-257c-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
480,Rendsburger Str.,1,30659,Hannover,52.419117,9.832593,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2594-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
481,Reutestr.,20,73529,Schwäbisch Gmünd,48.79297,9.860242,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-258a-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
482,Bergedorfer Str.,48,21033,Hamburg,53.492912,10.197613,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-25b0-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
483,Permoserstr.,80,4328,Leipzig,51.350037,12.454345,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-25bf-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
484,Bahnhofstr.,91,78652,Deißlingen,48.11306,8.61544,HEM,"mtsk'
'fuelBonus'
'fastLane",92ebf87b-07a2-4986-987a-9ac4af49f310,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
485,Riesaer Str.,121,12627,Berlin,52.53023,13.62457,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-24cd-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
486,Hallesche Str.,104,6406,Bernburg,51.786205,11.742486,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-24cf-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
487,Heiligenhauser Str.,84,42549,Velbert,51.33242,7.01955,HEM,"fuelBonus'
'mtsk'
'fastLane",da99775e-2700-4fbd-94b9-6e66b3507a0d,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
488,Am Dachberg,1,63584,Gründau,50.208828,9.128268,HEM,"mtsk'
'fuelBonus'
'fastLane",07866d4b-90e8-42f3-b9dd-c1552638e0ec,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
489,Herforder Str.,149,32105,Bad Salzuflen,52.091064,8.724962,HEM,"fuelBonus'
'mtsk'
'fastLane",686b1552-ded0-4295-ae9c-30a03b3bfef0,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
490,Unter Den Weinbergen,1b,37213,Witzenhausen,51.346558,9.858583,HEM,"mtsk'
'fuelBonus'
'fastLane",dfe6ad4e-eda2-46e4-9353-aa0df7d3079d,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
491,Forster Weg,31,41849,Wassenberg,51.098713,6.146443,HEM,"mtsk'
'fuelBonus'
'fastLane",b0dfe36f-6210-4f72-b288-e611cad86357,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
492,Rosenheimer Str.,60,83059,Kolbermoor,47.84908,12.07719,HEM,"fuelBonus'
'mtsk'
'fastLane",c5c38c4f-9d55-4904-93c8-1be19e28cc90,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
493,Robert-Bosch-Str.,2,71711,Murr,48.95649542,9.243825674,HEM,"mtsk'
'fuelBonus'
'fastLane",c355a924-d62c-46e4-b5f6-a52b403d90fa,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
494,Bergstr.,197,69469,Weinheim,49.566013,8.663726,HEM,"fuelBonus'
'mtsk'
'fastLane",65ea960d-1cc4-45f3-8daa-2e77e2dd7d0a,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
495,Guteborner Allee,7,8393,Meerane,50.840946,12.447183,HEM,"fuelBonus'
'mtsk'
'fastLane",582085ac-1e54-42fd-bf2a-36219da1ae43,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
496,Neugablonzer Str.,101,87600,Kaufbeuren,47.891685,10.635942,HEM,"fuelBonus'
'mtsk'
'fastLane",14a16919-47ff-43bd-ab07-fbf5f6b6c08f,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
497,Grosser Sand,2,76698,Ubstadt-Weiher,49.18588723,8.628178887,HEM,"mtsk'
'fuelBonus'
'fastLane",ca0fab8b-2e12-4a97-8465-0ad647acaf1c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
498,Gewerbegebiet,12,92546,Schmidgaden-Trisching,49.43849,12.052491,HEM,"fuelBonus'
'mtsk'
'fastLane",7915f3b0-6733-4fe7-ab14-35708a25c745,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
499,Waldseer Str.,116a,67105,Schifferstadt,49.38588619,8.395105505,HEM,"fuelBonus'
'mtsk'
'fastLane",5a0558d7-3d03-430c-82d1-c12a3c879c8a,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
500,Rudolf-Diesel-Str.,2,88521,Ertingen,48.10825,9.463619,HEM,"fuelBonus'
'mtsk'
'fastLane",0933c436-6e23-4cb6-8610-13528475f37a,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
501,Im Dörnach,1,71088,Holzgerlingen,48.63969196,9.006124334,HEM,"fuelBonus'
'mtsk'
'fastLane",4b6ad6c8-e9c1-4c65-bd1e-aa6d6c007626,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
502,Frankenring,1,96237,Ebersdorf,50.223885,11.051485,HEM,"fuelBonus'
'mtsk'
'fastLane",d630247b-3a98-4607-8bfa-3e87c7c405c6,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
503,Gutachstr.,24,79822,Titisee-Neustadt,47.91721,8.20606,HEM,"fuelBonus'
'mtsk'
'fastLane",6e3568ef-924e-4958-8b3a-f6272d42ece8,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
504,Rodderheide,1,33824,Werther,52.082024,8.424448,HEM,"mtsk'
'fuelBonus'
'fastLane",71bdc30e-8695-4a7f-a210-7ca73c47b76d,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
505,Röteweg,2,90556,Seukendorf,49.483692,10.873313,HEM,"fuelBonus'
'mtsk'
'fastLane",037ee9bb-b22e-4527-bd82-6da4032cc214,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
506,Schlierfer Holz,2,92369,Sengenthal,49.225544,11.456361,HEM,"fuelBonus'
'mtsk'
'fastLane",28b2eadf-f0b0-4f82-b51f-29c7aea6ee13,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
507,Am Handelshof,15,97076,Würzburg,49.818214,9.985668,HEM,"fuelBonus'
'mtsk'
'fastLane",dfcdc388-1f66-4cc6-a495-9eeb96c0104c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
508,Ittlinger Str.,201,94315,Straubing,48.885193,12.614551,HEM,"fuelBonus'
'mtsk'
'fastLane",6baf2865-70c7-4d67-80d0-ed2149456478,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
509,Rheinstr.,13,55435,Gau-Algesheim,49.96463,8.016561,HEM,"fuelBonus'
'mtsk'
'fastLane",9be75d73-e85c-45e8-a598-e26d52407e67,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM
510,Am Eichenbach,2,73054,Eislingen/fils,48.687237,9.724057,HEM,"fuelBonus'
'mtsk'
'fastLane",ca9c753a-cc23-4348-9459-4b0282bc20c3,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM
511,Radebrück,31,15345,Altlandsberg Ot Bruchmühle,52.55987,13.768245,HEM,"fuelBonus'
'mtsk'
'fastLane",dcc3b3d9-34cb-4893-bff6-b9cbd30601fb,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM
512,Passauer Str.,36,94447,Plattling,48.773243,12.879574,HEM,"fuelBonus'
'mtsk'
'fastLane",193f0f79-b21c-4e78-980b-5c3c1d7d7c5e,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM
513,Kreisstr.,138,59379,Selm,51.68162967,7.469319105,HEM,"fuelBonus'
'fastLane'
'mtsk",6b74fd0c-310d-4533-af25-af181bfe5eca,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM
514,Alt-Mahlsdorf,40,12623,Berlin,52.50517259,13.61679196,HEM,"fuelBonus'
'mtsk'
'fastLane",e1a15081-255a-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
515,Gelderner Str.,70,41189,Mönchengladbach,51.137183,6.4201194,HEM,"mtsk'
'fuelBonus'
'fastLane",e1a15081-2578-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
516,Goslarsche Str.,61,38678,Clausthal-Zellerfeld,51.820696,10.3405,HEM Tankstelle,"mtsk'
'fuelBonus'
'fastLane",e1a15081-260b-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
517,Rabenhorster Damm,1,18211,Admannshagen-Bargeshagen,54.1111159,11.97229743,HEM Tankstelle,"mtsk'
'fuelBonus'
'fastLane",e1a15081-24c4-9107-e040-0b0a3dfe563c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Deutsche Tamoil GmbH,HEM Tankstelle
518,Speyerer Str.,138,67112,Mutterstadt,49.434677,8.361736,HOLZ,"fuelBonus'
'mtsk'
'fastLane",beeb26a7-5d0c-4fd7-8de5-3f2f5bd48369,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Tankstelle Holz GmbH,HOLZ
519,Alte Stöckener Str.,58,30419,Hannover,52.41309,9.653039,LEO,"mtsk'
'fuelBonus'
'fastLane",a80da4cb-7e5f-49aa-b1db-1ef589e5d953,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",MHB Mineralölhandel GmbH,LEO
520,Helmstedter Str.,56,38126,Braunschweig,52.2523,10.5748,LEO,"mtsk'
'fuelBonus'
'fastLane",3146322b-4e8a-447f-bb6b-e4f4f3781fe2,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",MHB Mineralölhandel GmbH,LEO
521,Herzberger Str.,10,37412,Herzberg,51.6127,10.3226,LEO,"mtsk'
'fuelBonus'
'fastLane",094bae84-9ef4-488f-9eb3-337b76f87e6c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",MHB Mineralölhandel GmbH,LEO
522,Bischof-Janssen-Str.,15,31134,Hildesheim,52.1577,9.94942,LEO,"mtsk'
'fuelBonus'
'fastLane",cc2a5982-8882-4448-9f62-8807ddba0a90,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",MHB Mineralölhandel GmbH,LEO
523,Mitteldorfer Str.,7,37197,Hattorf,51.6494,10.2378,LEO,"mtsk'
'fuelBonus'
'fastLane",1e08c3b8-493b-4581-bdc5-bf767504be11,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",MHB Mineralölhandel GmbH,LEO
524,Stöckener Str.,66,30926,Seelze,52.4053,9.64625,LEO,"mtsk'
'fuelBonus'
'fastLane",5f4b4d4f-5685-42d7-8a90-8026e1db56c9,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",MHB Mineralölhandel GmbH,LEO
525,Carl-Grete-Str.,34,38448,Wolfsburg,52.4457,10.8354,LEO,"mtsk'
'fuelBonus'
'fastLane",01b50dfd-5470-431b-b209-bbc9f1f69681,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",MHB Mineralölhandel GmbH,LEO
526,Stendaler Chaussee,2,39638,Gardelegen,52.5281,11.4209,LEO,"mtsk'
'fuelBonus'
'fastLane",809066ce-7061-48ba-bcd6-d83b84194776,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",MHB Mineralölhandel GmbH,LEO
527,Reeshoop,47,22926,Ahrensburg,53.6799,10.23426,LOTHEROL,"mtsk'
'fuelBonus'
'fastLane",f1c8c8d4-a184-4314-bcad-113a91c8b49d,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,Lotherol Tankstelle
528,Lauenburger Str.,61,21493,Schwarzenbek,53.500515,10.491581,LOTHEROL,"fuelBonus'
'mtsk'
'fastLane",313f56e4-b1a8-4262-9c99-9b6879903f37,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,Lotherol Tankstelle
529,Holtenklinker Str.,128a,21029,Hamburg,53.480682,10.227351,LOTHEROL,"mtsk'
'fuelBonus'
'fastLane",1f7a76b2-b3a5-472c-be01-89fa1718604b,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,Lotherol Tankstelle
530,Celler Str.,100,31582,Nienburg,52.65881,9.23466,LTG,"fuelBonus'
'mtsk'
'fastLane",75cab7e9-d667-48d5-97de-d2a791d2b152,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,LTG Tankstelle
531,An Der B107 /,Gewerbegebiet,39524,Schönhausen,52.57521,12.034735,LTG,"fuelBonus'
'mtsk'
'fastLane",8c06f786-f318-40f3-91af-64147f23b288,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,LTG Tankstelle
532,Winsener Str.,11,21271,Hanstedt,53.25806,10.01649,LTG,"fuelBonus'
'mtsk'
'fastLane",9802bad9-e450-414d-ac9f-8cee4286dae2,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,LTG Tankstelle
533,Ludwigsluster Str.,79,19294,Malliß,53.21652,11.34954,LTG,"fuelBonus'
'mtsk'
'fastLane",2c5c28cb-5707-40a7-b950-172c70c06eb9,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,LTG Tankstelle
534,Dahlenburger Landstr.,91,21337,Lüneburg,53.24699427,10.43576717,LTG,"fuelBonus'
'mtsk'
'fastLane",2f45610d-44f0-42c0-80db-6771af54d29b,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,LTG Tankstelle
535,Timelostr.,23,21407,Deutsch Evern,53.20478,10.44583,LTG,"fuelBonus'
'mtsk'
'fastLane",425a5ced-0d4a-4d37-b324-13ba87a38476,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,LTG Tankstelle
536,Lüchower Str.,19,29451,Dannenberg,53.092484,11.088573,LTG,"fuelBonus'
'mtsk'
'fastLane",d2f888a5-2dba-4168-8a6c-695e822ff703,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,LTG Tankstelle
537,Str. Des Friedens,14,19288,Dreenkrögen,53.42632,11.493814,LTG,"fuelBonus'
'mtsk'
'fastLane",9570882a-bfd7-4590-8968-f1e07a17f2cb,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,LTG Autohof
538,Gardelegener Str.,35,38496,Klötze,52.6219189,11.1743963,LTG,"fuelBonus'
'mtsk'
'fastLane",328c255c-6de1-449f-812b-c8101613609c,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,LTG Tankstelle
539,Legder Chaussee,3,19336,Bad Wilsnack,52.9511892,11.9488475,LTG,"fuelBonus'
'mtsk'
'fastLane",31831364-4bed-4fa2-9f0e-8efb4f5cffb0,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,LTG Tankstelle
540,Gnarrenburger Str.,47,27432,Bremervörde,53.478065,9.138967,NORDOEL,"fuelBonus'
'mtsk'
'fastLane",64933435-fc33-41d7-8dd7-4d2f8fc5c849,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,Nordöl Tankstelle
541,Burgstr.,11,25712,Burg,53.995678,9.265707,NORDOEL,"fuelBonus'
'mtsk'
'fastLane",75267800-db14-470c-93e4-9917d689ff48,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,Nordöl Tankstelle
542,Hauptstr.,37,23611,Bad Schwartau,53.90666,10.67574,NORDOEL,"fuelBonus'
'mtsk'
'fastLane",7c4586a6-1556-4726-b9db-563af19bea78,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,Nordöl Tankstelle
543,An Der Chaussee,5,17498,Diedrichshagen,54.05365,13.478137,NORDOEL,"fuelBonus'
'mtsk'
'fastLane",1fe993e6-581e-4eaa-8877-9a4a9ea2f097,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,Nordöl Tankstelle
544,Kieler Str.,29,24238,Selent,54.290974,10.4219055,NORDOEL,"fuelBonus'
'mtsk'
'fastLane",15e3dded-c0f3-4fe0-8eff-f9ad6e28e6a8,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,Nordöl Tankstelle
545,Celler Str.,41,29303,Bergen,52.8043,9.96788,NORDOEL,"fuelBonus'
'mtsk'
'fastLane",6c279a51-ed98-4c5a-ada2-95667b1e3d0b,"{""APP_ONLY"":{""pointsPerLiter"":10,""pointsPerLiterP4G"":10},""DONGLE"":{""pointsPerLiter"":20,""pointsPerLiterP4G"":20}}",Hermann Lother + Co. Mineralölhandelsgesellschaft mbH,LTG Tankstelle
